id;pais;region;departamento;municipio;subregion;codigo_dane;latitud;longitud;año;mes;trimestre;semestre;fecha;tipo_recaudo;categoria;subcategoria;sector;codigo_sector;entidad;codigo_entidad;fuente;codigo_fuente;subfuente;rubro;subrubro;programa;subprograma;proyecto;valor_recaudo;presupuesto_inicial;presupuesto_modificado;meta_recaudo;recaudo_acumulado;ejecucion_%;variacion_anual_%;variacion_mensual_%;estado;nivel;zona;gasto_programa;gasto_subprograma;gasto_proyecto;gasto_proyecto.1;impuesto_territorial_nivel;impuesto_territorial_grupo;impuesto_territorial
53;Colombia;Andina;Antioquia;Granada;Subreg-2;5313;6.142.892;-75.184.446;2024;11;4;2;12/11/2024;Tasa;Tributario;Subcat-3;Infraestructura;249;Entidad Nacional;4085;General;71;Sub-2;Rubro-4;Subrubro-1;Programa-4;Subprograma-4;Proyecto-2;1995602.05;2228903.19;2474738.16;2301303.9;8357090.62;83.25;11.16;-2.71;Comprometido;Territorial;Rural;Programa-4;Subprograma-4;Proyecto-2;Proyecto-2;Municipal;Movilidad;Semaforización y Tránsito
54;Colombia;Andina;Antioquia;Guadalupe;Subreg-4;5315;6.815.069;-75.239.862;2025;9;3;2;4/09/2025;Contribución;Tributario;Subcat-2;Seguridad;617;Alcaldía;9345;General;47;Sub-2;Rubro-2;Subrubro-3;Programa-5;Subprograma-1;Proyecto-5;3000418.01;4102733.56;4612748.56;4163844.69;5827197.38;75.45;-7.02;6.22;Programado;Territorial;Urbana;Programa-5;Subprograma-1;Proyecto-5;Proyecto-5;Municipal;Ordenamiento territorial;Plusvalía
55;Colombia;Andina;Antioquia;Guarne;Subreg-3;5318;627.787;-75.441.612;2025;12;4;2;26/12/2025;Contribución;Tributario;Subcat-5;Educación;801;Entidad Nacional;1376;General;27;Sub-2;Rubro-4;Subrubro-3;Programa-3;Subprograma-3;Proyecto-4;7299413.91;7712557.85;9614571.66;8993460.44;12526765.57;87.41;10.66;-0.63;Programado;Territorial;Urbana;Programa-3;Subprograma-3;Proyecto-4;Proyecto-4;Departamental;Estampillas;Estampillas Departamentales
56;Colombia;Andina;Antioquia;Guatapé;Subreg-1;5321;6.232.461;-75.160.041;2023;6;2;1;25/06/2023;Impuesto;Tributario;Subcat-5;Seguridad;466;Gobernación;2251;General;27;Sub-3;Rubro-2;Subrubro-2;Programa-4;Subprograma-5;Proyecto-10;1890254.19;2447413.22;2979691.98;2714982.92;5337195.78;76.64;5.59;0.39;Comprometido;Territorial;Urbana;Programa-4;Subprograma-5;Proyecto-10;Proyecto-10;Municipal;Movilidad;Semaforización y Tránsito
57;Colombia;Andina;Antioquia;Heliconia;Subreg-2;5347;6.206.757;-75.734.322;2022;2;1;1;8/02/2022;Impuesto;No Tributario;Subcat-1;Salud;258;Gobernación;1499;General;26;Sub-4;Rubro-3;Subrubro-2;Programa-2;Subprograma-5;Proyecto-8;9130859.32;7748707.08;8703007.2;9245093.69;15128855.99;98.51;-1.0;1.17;Programado;Territorial;Urbana;Programa-2;Subprograma-5;Proyecto-8;Proyecto-8;Departamental;Estampillas;Estampillas Departamentales
58;Colombia;Andina;Antioquia;Hispania;Subreg-5;5353;5.799.461;-75.906.587;2025;5;2;1;26/05/2025;Tasa;Tributario;Subcat-2;Educación;989;Gobernación;2448;General;24;Sub-3;Rubro-2;Subrubro-5;Programa-2;Subprograma-3;Proyecto-5;5889055.41;4860580.07;5682113.64;6324214.53;18169117.74;90.24;13.51;-2.21;Obligado;Territorial;Urbana;Programa-2;Subprograma-3;Proyecto-5;Proyecto-5;Municipal;Actividad económica;Industria y Comercio (ICA)
59;Colombia;Andina;Antioquia;Itagüí;Subreg-3;5360;6.175.079;-75.612.056;2024;6;2;1;23/06/2024;Impuesto;Tributario;Subcat-1;Salud;854;Gobernación;4565;General;26;Sub-1;Rubro-5;Subrubro-4;Programa-1;Subprograma-5;Proyecto-2;1846407.55;1839837.73;1912499.13;2159851.1;4458908.47;96.54;-6.25;-7.58;Obligado;Territorial;Rural;Programa-1;Subprograma-5;Proyecto-2;Proyecto-2;Municipal;Actividad económica;Avisos y Tableros
60;Colombia;Andina;Antioquia;Ituango;Subreg-3;5361;7.171.629;-75.764.673;2024;12;4;2;19/12/2024;Contribución;No Tributario;Subcat-5;Infraestructura;277;Gobernación;4539;General;49;Sub-4;Rubro-1;Subrubro-2;Programa-5;Subprograma-2;Proyecto-8;2706039.1;3460280.58;3839067.17;3462180.63;8689574.27;78.9;17.45;2.55;Obligado;Territorial;Rural;Programa-5;Subprograma-2;Proyecto-8;Proyecto-8;No aplica;No tributario;No aplica - ingreso no tributario
61;Colombia;Andina;Antioquia;Jardín;Subreg-4;5364;5.597.542;-75.818.982;2025;6;2;1;27/06/2025;Impuesto;No Tributario;Subcat-5;Seguridad;193;Alcaldía;6908;General;70;Sub-4;Rubro-2;Subrubro-5;Programa-3;Subprograma-5;Proyecto-9;11520115.68;8226622.98;9479073.52;10813753.67;20829302.2;104.1;9.97;-0.52;Comprometido;Territorial;Urbana;Programa-3;Subprograma-5;Proyecto-9;Proyecto-9;Municipal;Transporte y combustibles;Sobretasa a la Gasolina Municipal
62;Colombia;Andina;Antioquia;Jericó;Subreg-4;5368;5.789.748;-75.785.499;2024;7;3;2;26/07/2024;Tasa;Tributario;Subcat-1;Educación;814;Entidad Nacional;2563;General;27;Sub-2;Rubro-2;Subrubro-5;Programa-1;Subprograma-1;Proyecto-6;10775068.21;8758520.93;10900875.55;10596273.05;26243009.7;101.69;-8.28;-7.3;Comprometido;Territorial;Urbana;Programa-1;Subprograma-1;Proyecto-6;Proyecto-6;Departamental;Registro;Registro y Anotación
63;Colombia;Andina;Antioquia;La Ceja;Subreg-3;5376;6.028.062;-75.429.433;2024;10;4;2;27/10/2024;Contribución;No Tributario;Subcat-4;Seguridad;679;Entidad Nacional;8143;General;53;Sub-4;Rubro-5;Subrubro-5;Programa-2;Subprograma-2;Proyecto-3;9328319.14;8884321.36;9441729.98;10805864.0;16128776.06;85.58;4.66;5.64;Recaudado;Territorial;Rural;Programa-2;Subprograma-2;Proyecto-3;Proyecto-3;No aplica;No tributario;No aplica - ingreso no tributario
64;Colombia;Andina;Antioquia;La Estrella;Subreg-5;5380;6.145.238;-75.637.708;2023;12;4;2;13/12/2023;Tasa;Tributario;Subcat-4;Salud;472;Entidad Nacional;1323;General;58;Sub-1;Rubro-4;Subrubro-3;Programa-5;Subprograma-4;Proyecto-10;845397.28;1295765.82;1335216.47;1217950.57;2896159.56;70.46;11.21;6.71;Obligado;Territorial;Rural;Programa-5;Subprograma-4;Proyecto-10;Proyecto-10;Municipal;Transporte y combustibles;Sobretasa a la Gasolina Municipal
65;Colombia;Andina;Antioquia;La Pintada;Subreg-5;5390;5.743.808;-7.560.781;2024;9;3;2;11/09/2024;Contribución;Tributario;Subcat-3;Salud;589;Alcaldía;2784;General;43;Sub-4;Rubro-4;Subrubro-4;Programa-1;Subprograma-5;Proyecto-2;1324560.08;1391709.68;1366780.4;1442601.79;3827315.34;107.91;8.32;-7.5;Programado;Territorial;Rural;Programa-1;Subprograma-5;Proyecto-2;Proyecto-2;Municipal;Servicios urbanos;Alumbrado Público
66;Colombia;Andina;Antioquia;La Unión;Subreg-5;5400;5.973.845;-75.360.874;2025;5;2;1;19/05/2025;Impuesto;Tributario;Subcat-4;Salud;146;Entidad Nacional;6501;General;12;Sub-2;Rubro-5;Subrubro-5;Programa-1;Subprograma-1;Proyecto-1;5866272.63;6372902.47;6265712.97;6974962.12;13534358.33;82.4;5.71;-1.25;Recaudado;Territorial;Urbana;Programa-1;Subprograma-1;Proyecto-1;Proyecto-1;Municipal;Propiedad;Impuesto Predial Unificado
67;Colombia;Andina;Antioquia;Liborina;Subreg-5;5411;6.677.316;-75.812.838;2022;4;2;1;15/04/2022;Tasa;Tributario;Subcat-2;Infraestructura;323;Entidad Nacional;7742;General;69;Sub-1;Rubro-2;Subrubro-1;Programa-1;Subprograma-2;Proyecto-3;2337909.31;2500749.46;2324906.9;2291153.28;9811286.79;100.88;-3.11;-1.06;Programado;Territorial;Rural;Programa-1;Subprograma-2;Proyecto-3;Proyecto-3;Municipal;Servicios urbanos;Alumbrado Público
68;Colombia;Andina;Antioquia;Maceo;Subreg-3;5425;6.552.116;-7.478.716;2024;2;1;1;4/02/2024;Contribución;Tributario;Subcat-5;Salud;854;Gobernación;3333;General;53;Sub-4;Rubro-4;Subrubro-2;Programa-3;Subprograma-3;Proyecto-10;9430055.96;8980640.3;10285602.35;10787572.77;26797152.46;84.62;-7.97;-1.79;Recaudado;Territorial;Urbana;Programa-3;Subprograma-3;Proyecto-10;Proyecto-10;Municipal;Ordenamiento territorial;Plusvalía
69;Colombia;Andina;Antioquia;Marinilla;Subreg-2;5440;6.173.995;-75.339.345;2022;1;1;1;10/01/2022;Tasa;No Tributario;Subcat-5;Educación;896;Entidad Nacional;1363;General;16;Sub-5;Rubro-4;Subrubro-1;Programa-2;Subprograma-2;Proyecto-7;981711.84;1141350.25;1208288.12;1279136.18;4015068.92;82.16;10.56;1.19;Comprometido;Territorial;Rural;Programa-2;Subprograma-2;Proyecto-7;Proyecto-7;No aplica;No tributario;No aplica - ingreso no tributario
70;Colombia;Andina;Antioquia;Montebello;Subreg-5;5467;5.946.313;-75.523.455;2025;4;2;1;10/04/2025;Contribución;No Tributario;Subcat-3;Salud;743;Alcaldía;7968;General;91;Sub-2;Rubro-2;Subrubro-3;Programa-4;Subprograma-3;Proyecto-5;3007204.8;2880776.94;2920733.18;3292443.81;9307331.75;91.48;7.6;-2.91;Programado;Territorial;Rural;Programa-4;Subprograma-3;Proyecto-5;Proyecto-5;No aplica;No tributario;No aplica - ingreso no tributario
71;Colombia;Andina;Antioquia;Murindó;Subreg-2;5475;697.771;-76.817.485;2025;3;1;1;9/03/2025;Tasa;No Tributario;Subcat-3;Salud;473;Entidad Nacional;9098;General;79;Sub-4;Rubro-1;Subrubro-1;Programa-1;Subprograma-3;Proyecto-5;2465355.25;2243532.51;2705722.71;2626747.35;8915526.04;93.07;1.15;0.1;Comprometido;Territorial;Rural;Programa-1;Subprograma-3;Proyecto-5;Proyecto-5;No aplica;No tributario;No aplica - ingreso no tributario
72;Colombia;Andina;Antioquia;Mutatá;Subreg-4;5480;7.242.875;-76.435.875;2025;12;4;2;16/12/2025;Tasa;Tributario;Subcat-5;Educación;819;Gobernación;7887;General;10;Sub-3;Rubro-2;Subrubro-5;Programa-1;Subprograma-1;Proyecto-2;7165267.33;7517107.54;9140005.13;10025648.4;12719167.96;74.26;7.59;8.24;Comprometido;Territorial;Urbana;Programa-1;Subprograma-1;Proyecto-2;Proyecto-2;Departamental;Registro;Registro y Anotación
73;Colombia;Andina;Antioquia;Nariño;Subreg-3;5483;5.610.777;-75.176.262;2025;7;3;2;26/07/2025;Contribución;No Tributario;Subcat-3;Educación;435;Alcaldía;3642;General;97;Sub-1;Rubro-5;Subrubro-4;Programa-1;Subprograma-5;Proyecto-6;887694.21;1286742.01;1590311.58;1472232.01;1488602.97;67.05;1.65;0.77;Comprometido;Territorial;Urbana;Programa-1;Subprograma-5;Proyecto-6;Proyecto-6;No aplica;No tributario;No aplica - ingreso no tributario
74;Colombia;Andina;Antioquia;Necoclí;Subreg-1;5490;8.434.526;-76.787.271;2025;4;2;1;2/04/2025;Impuesto;No Tributario;Subcat-2;Educación;692;Alcaldía;2765;General;86;Sub-4;Rubro-4;Subrubro-3;Programa-5;Subprograma-4;Proyecto-3;1596001.07;1892802.95;1958249.51;1792057.01;3695689.29;99.91;-0.18;-0.92;Programado;Territorial;Rural;Programa-5;Subprograma-4;Proyecto-3;Proyecto-3;Municipal;Transporte y combustibles;Sobretasa a la Gasolina Municipal
75;Colombia;Andina;Antioquia;Nechí;Subreg-1;5495;8.094.129;-7.477.647;2022;1;1;1;8/01/2022;Impuesto;Tributario;Subcat-4;Salud;162;Gobernación;4832;General;52;Sub-1;Rubro-2;Subrubro-3;Programa-4;Subprograma-5;Proyecto-5;5993399.8;7902116.51;7115315.19;7307726.4;15969910.93;89.48;11.42;6.3;Comprometido;Territorial;Rural;Programa-4;Subprograma-5;Proyecto-5;Proyecto-5;Departamental;Consumo;Cerveza, Sifones y Refajos
76;Colombia;Andina;Antioquia;Olaya;Subreg-2;5501;6.626.492;-75.811.773;2024;4;2;1;7/04/2024;Tasa;Tributario;Subcat-4;Salud;138;Gobernación;3760;General;26;Sub-2;Rubro-4;Subrubro-5;Programa-2;Subprograma-2;Proyecto-4;2353551.02;2939862.82;3139632.94;3361964.76;9442537.22;76.41;-10.54;-0.17;Comprometido;Territorial;Urbana;Programa-2;Subprograma-2;Proyecto-4;Proyecto-4;Municipal;Actividad económica;Industria y Comercio (ICA)
77;Colombia;Andina;Antioquia;Peñol;Subreg-1;5541;6.219.349;-75.242.693;2025;9;3;2;6/09/2025;Impuesto;Tributario;Subcat-5;Infraestructura;340;Alcaldía;1015;General;26;Sub-1;Rubro-3;Subrubro-3;Programa-2;Subprograma-4;Proyecto-8;858520.08;1378992.16;1307797.39;1477426.29;1360295.43;65.46;-8.68;2.54;Comprometido;Territorial;Rural;Programa-2;Subprograma-4;Proyecto-8;Proyecto-8;Departamental;Registro;Registro y Anotación
78;Colombia;Andina;Antioquia;Peque;Subreg-3;5543;7.021.029;-75.910.357;2023;3;1;1;3/03/2023;Impuesto;Tributario;Subcat-2;Infraestructura;291;Gobernación;5959;General;85;Sub-4;Rubro-3;Subrubro-5;Programa-1;Subprograma-5;Proyecto-10;6472940.25;5721563.06;6850440.99;6173517.05;12553668.29;107.67;11.19;6.54;Comprometido;Territorial;Rural;Programa-1;Subprograma-5;Proyecto-10;Proyecto-10;Municipal;Ordenamiento territorial;Plusvalía
79;Colombia;Andina;Antioquia;Pueblorrico;Subreg-5;5576;579.158;-75.839.903;2023;4;2;1;7/04/2023;Impuesto;Tributario;Subcat-2;Infraestructura;609;Gobernación;7500;General;52;Sub-3;Rubro-1;Subrubro-3;Programa-5;Subprograma-1;Proyecto-6;4966846.24;4635659.44;5151138.09;5904040.71;11720155.89;83.08;11.98;2.21;Obligado;Territorial;Urbana;Programa-5;Subprograma-1;Proyecto-6;Proyecto-6;Municipal;Ordenamiento territorial;Plusvalía
80;Colombia;Andina;Antioquia;Puerto Berrío;Subreg-3;5579;6.487.028;-74.410.016;2023;3;1;1;14/03/2023;Tasa;Tributario;Subcat-3;Infraestructura;896;Gobernación;1606;General;64;Sub-1;Rubro-5;Subrubro-5;Programa-2;Subprograma-1;Proyecto-6;2094531.94;3541085.07;3283782.53;2979897.0;4077670.27;82.32;9.76;4.04;Comprometido;Territorial;Urbana;Programa-2;Subprograma-1;Proyecto-6;Proyecto-6;Departamental;Consumo;Cigarrillos y Tabaco
81;Colombia;Andina;Antioquia;Puerto Nare;Subreg-2;5585;6.186.025;-74.583.012;2023;9;3;2;23/09/2023;Impuesto;Tributario;Subcat-1;Infraestructura;796;Alcaldía;2712;General;71;Sub-3;Rubro-4;Subrubro-2;Programa-1;Subprograma-1;Proyecto-1;5980109.85;8120155.66;8995838.86;8379683.14;11762568.87;72.19;3.22;8.86;Obligado;Territorial;Urbana;Programa-1;Subprograma-1;Proyecto-1;Proyecto-1;Departamental;Consumo;Cigarrillos y Tabaco
82;Colombia;Andina;Antioquia;Puerto Triunfo;Subreg-1;5591;5.871.318;-7.464.119;2023;1;1;1;25/01/2023;Tasa;Tributario;Subcat-5;Seguridad;906;Alcaldía;5239;General;49;Sub-2;Rubro-1;Subrubro-3;Programa-4;Subprograma-5;Proyecto-3;10377845.98;8944676.66;9880500.86;9205934.3;30591203.29;109.87;6.65;-3.36;Comprometido;Territorial;Urbana;Programa-4;Subprograma-5;Proyecto-3;Proyecto-3;Departamental;Registro;Registro y Anotación
83;Colombia;Andina;Antioquia;Remedios;Subreg-3;5604;7.029.424;-74.698.135;2024;1;1;1;13/01/2024;Tasa;No Tributario;Subcat-5;Seguridad;309;Entidad Nacional;8226;General;38;Sub-3;Rubro-2;Subrubro-5;Programa-3;Subprograma-1;Proyecto-8;2693498.08;3358041.55;3802200.86;4216873.8;5722222.08;65.91;14.22;-3.69;Comprometido;Territorial;Rural;Programa-3;Subprograma-1;Proyecto-8;Proyecto-8;No aplica;No tributario;No aplica - ingreso no tributario
84;Colombia;Andina;Antioquia;Retiro;Subreg-3;5607;6.062.454;-75.501.301;2024;8;3;2;6/08/2024;Contribución;No Tributario;Subcat-1;Educación;891;Alcaldía;2672;General;18;Sub-3;Rubro-5;Subrubro-4;Programa-5;Subprograma-1;Proyecto-3;4794297.82;4169332.0;4741227.88;5127364.9;19921391.46;93.35;0.58;0.75;Comprometido;Territorial;Rural;Programa-5;Subprograma-1;Proyecto-3;Proyecto-3;No aplica;No tributario;No aplica - ingreso no tributario
85;Colombia;Andina;Antioquia;Rionegro;Subreg-4;5615;6.147.148;-75.377.316;2025;1;1;1;1/01/2025;Contribución;Tributario;Subcat-2;Salud;175;Entidad Nacional;1254;General;36;Sub-2;Rubro-3;Subrubro-3;Programa-5;Subprograma-4;Proyecto-10;5056007.56;5161840.54;5382697.63;4971018.1;16902083.19;109.48;-7.52;8.35;Obligado;Territorial;Urbana;Programa-5;Subprograma-4;Proyecto-10;Proyecto-10;Departamental;Consumo;Cigarrillos y Tabaco
86;Colombia;Andina;Antioquia;Sabanalarga;Subreg-1;5628;6.850.028;-75.816.645;2023;3;1;1;19/03/2023;Impuesto;No Tributario;Subcat-1;Salud;208;Alcaldía;3978;General;81;Sub-5;Rubro-1;Subrubro-3;Programa-2;Subprograma-3;Proyecto-9;8068508.18;7871862.88;9598980.78;9148182.42;31237935.25;88.49;-0.63;0.79;Obligado;Territorial;Rural;Programa-2;Subprograma-3;Proyecto-9;Proyecto-9;Departamental;Consumo;Cerveza, Sifones y Refajos
87;Colombia;Andina;Antioquia;Sabaneta;Subreg-4;5631;6.149.903;-75.615.479;2022;9;3;2;18/09/2022;Tasa;No Tributario;Subcat-1;Educación;109;Alcaldía;2765;General;82;Sub-3;Rubro-3;Subrubro-2;Programa-5;Subprograma-4;Proyecto-10;8339241.0;7263681.04;7986249.05;7396494.7;30478784.02;110.2;-9.0;-4.53;Comprometido;Territorial;Urbana;Programa-5;Subprograma-4;Proyecto-10;Proyecto-10;No aplica;No tributario;No aplica - ingreso no tributario
88;Colombia;Andina;Antioquia;Salgar;Subreg-1;5642;5.964.198;-75.976.807;2023;9;3;2;13/09/2023;Tasa;No Tributario;Subcat-1;Educación;286;Entidad Nacional;3357;General;85;Sub-2;Rubro-5;Subrubro-3;Programa-4;Subprograma-5;Proyecto-9;10002194.83;8833797.07;9116484.21;9844236.13;23621760.64;109.38;6.26;1.88;Comprometido;Territorial;Urbana;Programa-4;Subprograma-5;Proyecto-9;Proyecto-9;No aplica;No tributario;No aplica - ingreso no tributario
89;Colombia;Andina;Antioquia;San Andrés De Cuerquía;Subreg-4;5647;6.916.676;-75.674.564;2023;5;2;1;1/05/2023;Impuesto;No Tributario;Subcat-1;Infraestructura;891;Entidad Nacional;9117;General;53;Sub-1;Rubro-5;Subrubro-3;Programa-2;Subprograma-1;Proyecto-4;6671145.16;8483050.96;9023201.51;8564692.44;12368259.57;83.86;-7.11;3.64;Comprometido;Territorial;Rural;Programa-2;Subprograma-1;Proyecto-4;Proyecto-4;Municipal;Servicios urbanos;Alumbrado Público
90;Colombia;Andina;Antioquia;San Carlos;Subreg-5;5649;6.187.746;-74.988.097;2022;5;2;1;1/05/2022;Contribución;No Tributario;Subcat-4;Seguridad;373;Entidad Nacional;9106;General;41;Sub-2;Rubro-1;Subrubro-2;Programa-5;Subprograma-1;Proyecto-1;2962356.78;2948773.96;2755993.67;2999557.75;6059909.23;109.05;-6.43;0.87;Obligado;Territorial;Urbana;Programa-5;Subprograma-1;Proyecto-1;Proyecto-1;No aplica;No tributario;No aplica - ingreso no tributario
91;Colombia;Andina;Antioquia;San Francisco;Subreg-2;5652;5.963.476;-75.101.562;2022;6;2;1;13/06/2022;Tasa;No Tributario;Subcat-1;Infraestructura;843;Entidad Nacional;4073;General;49;Sub-2;Rubro-4;Subrubro-4;Programa-3;Subprograma-3;Proyecto-2;1536326.59;1361384.94;1454669.71;1658080.67;2763649.66;97.63;-4.43;-2.99;Comprometido;Territorial;Rural;Programa-3;Subprograma-3;Proyecto-2;Proyecto-2;No aplica;No tributario;No aplica - ingreso no tributario
92;Colombia;Andina;Antioquia;San Jerónimo;Subreg-5;5656;644.809;-75.726.975;2023;10;4;2;9/10/2023;Tasa;No Tributario;Subcat-4;Seguridad;266;Gobernación;6194;General;16;Sub-2;Rubro-4;Subrubro-2;Programa-5;Subprograma-3;Proyecto-3;11402397.23;8213134.83;10222059.5;11710306.22;21345772.75;112.65;-2.87;1.4;Comprometido;Territorial;Rural;Programa-5;Subprograma-3;Proyecto-3;Proyecto-3;No aplica;No tributario;No aplica - ingreso no tributario
93;Colombia;Andina;Antioquia;San José De La Montaña;Subreg-5;5658;685.009;-75.683.352;2023;2;1;1;23/02/2023;Contribución;Tributario;Subcat-2;Salud;955;Entidad Nacional;7887;General;26;Sub-3;Rubro-2;Subrubro-5;Programa-2;Subprograma-3;Proyecto-3;4170249.58;5934049.43;6467090.5;6087652.27;15847863.87;77.66;5.53;4.5;Recaudado;Territorial;Urbana;Programa-2;Subprograma-3;Proyecto-3;Proyecto-3;Municipal;Transporte y combustibles;Sobretasa a la Gasolina Municipal
94;Colombia;Andina;Antioquia;San Juan De Urabá;Subreg-2;5659;8.758.964;-7.652.857;2024;4;2;1;23/04/2024;Tasa;No Tributario;Subcat-2;Seguridad;431;Entidad Nacional;2563;General;87;Sub-3;Rubro-3;Subrubro-1;Programa-5;Subprograma-5;Proyecto-10;4226280.72;4238839.72;4942509.32;5402598.85;7716214.07;75.34;14.88;-6.29;Comprometido;Territorial;Urbana;Programa-5;Subprograma-5;Proyecto-10;Proyecto-10;No aplica;No tributario;No aplica - ingreso no tributario
95;Colombia;Andina;Antioquia;San Luis;Subreg-5;5660;6.043.017;-74.993.619;2023;4;2;1;5/04/2023;Tasa;Tributario;Subcat-1;Salud;151;Gobernación;7077;General;93;Sub-2;Rubro-4;Subrubro-2;Programa-2;Subprograma-4;Proyecto-10;1974977.77;2435936.58;2544941.76;2576664.01;7502157.57;77.26;14.24;-2.23;Programado;Territorial;Urbana;Programa-2;Subprograma-4;Proyecto-10;Proyecto-10;Departamental;Consumo;Cigarrillos y Tabaco
96;Colombia;Andina;Antioquia;San Pedro De Los Milagros;Subreg-2;5664;646.012;-75.556.743;2024;7;3;2;20/07/2024;Tasa;No Tributario;Subcat-2;Salud;369;Gobernación;7851;General;57;Sub-5;Rubro-3;Subrubro-5;Programa-3;Subprograma-2;Proyecto-9;3532585.49;2958372.01;2829502.14;3211498.37;10236323.91;109.4;2.72;1.01;Recaudado;Territorial;Rural;Programa-3;Subprograma-2;Proyecto-9;Proyecto-9;No aplica;No tributario;No aplica - ingreso no tributario
97;Colombia;Andina;Antioquia;San Pedro De Urabá;Subreg-3;5665;8.276.884;-76.380.567;2023;7;3;2;23/07/2023;Tasa;No Tributario;Subcat-3;Educación;843;Gobernación;3897;General;73;Sub-4;Rubro-3;Subrubro-2;Programa-3;Subprograma-3;Proyecto-5;2046090.08;2054038.66;1938976.24;2206676.01;3972806.3;89.1;4.63;-4.47;Comprometido;Territorial;Urbana;Programa-3;Subprograma-3;Proyecto-5;Proyecto-5;No aplica;No tributario;No aplica - ingreso no tributario
98;Colombia;Andina;Antioquia;San Rafael;Subreg-1;5667;6.293.759;-7.502.849;2022;4;2;1;24/04/2022;Impuesto;No Tributario;Subcat-1;Salud;502;Gobernación;3599;General;85;Sub-1;Rubro-4;Subrubro-1;Programa-4;Subprograma-4;Proyecto-8;2101659.57;1951626.49;2382734.81;2335993.29;5424842.28;95.41;3.96;-4.82;Obligado;Territorial;Urbana;Programa-4;Subprograma-4;Proyecto-8;Proyecto-8;Municipal;Servicios urbanos;Alumbrado Público
99;Colombia;Andina;Antioquia;San Roque;Subreg-5;5670;6.485.939;-75.019.109;2025;12;4;2;4/12/2025;Impuesto;No Tributario;Subcat-2;Salud;487;Alcaldía;2563;General;91;Sub-1;Rubro-1;Subrubro-5;Programa-4;Subprograma-1;Proyecto-3;7056932.22;6932917.06;7377079.62;6921318.33;11540117.02;111.03;-1.73;5.51;Recaudado;Territorial;Urbana;Programa-4;Subprograma-1;Proyecto-3;Proyecto-3;Departamental;Estampillas;Estampillas Departamentales
100;Colombia;Andina;Antioquia;San Vicente Ferrer;Subreg-4;5674;6.282.164;-75.332.616;2024;8;3;2;2/08/2024;Contribución;Tributario;Subcat-4;Infraestructura;896;Alcaldía;8143;General;36;Sub-1;Rubro-4;Subrubro-1;Programa-2;Subprograma-3;Proyecto-8;6879936.45;7349083.07;7159359.98;8096848.31;10362792.04;86.9;17.8;-3.22;Recaudado;Territorial;Rural;Programa-2;Subprograma-3;Proyecto-8;Proyecto-8;Municipal;Actividad económica;Avisos y Tableros
101;Colombia;Andina;Antioquia;Santa Bárbara;Subreg-3;5679;5.875.527;-75.567.351;2025;1;1;1;11/01/2025;Tasa;No Tributario;Subcat-5;Educación;955;Gobernación;8151;General;29;Sub-1;Rubro-4;Subrubro-2;Programa-4;Subprograma-1;Proyecto-3;1794776.48;2032240.46;1937363.99;2049868.08;4238764.07;84.65;9.79;-0.16;Comprometido;Territorial;Urbana;Programa-4;Subprograma-1;Proyecto-3;Proyecto-3;No aplica;No tributario;No aplica - ingreso no tributario
102;Colombia;Andina;Antioquia;Santa Rosa De Osos;Subreg-3;5686;6.643.366;-75.460.723;2023;8;3;2;18/08/2023;Tasa;No Tributario;Subcat-3;Seguridad;855;Gobernación;6361;General;25;Sub-1;Rubro-2;Subrubro-3;Programa-4;Subprograma-4;Proyecto-7;4229535.61;4782271.78;5894252.23;5809837.17;16005494.99;73.86;-10.79;-0.36;Recaudado;Territorial;Rural;Programa-4;Subprograma-4;Proyecto-7;Proyecto-7;No aplica;No tributario;No aplica - ingreso no tributario
